  10 than	or	equal	to
   1 al	2002	therefore	we
   1 al	2002	the	main
   1 al	2002	in	this
   1 al	2002	as	opposed
   1 al	2002	also	used
   1 al	2001	the	main
   1 al	2001	the	learner-centered
   1 al	2001	presentation	with
   1 al	2001	in	detail
   1 al	2000	paying	attention
   1 al	2000	and	reflects
   1 al	2000	and	mateos
   1 al	1998	for	example
   1 al	1996	and	should
   1 al	1995	learners	are
   1 al	1994	the	key
   1 al	1994	and	they
   1 al	1984	chi-squared	automatic
   1 al	1977	with	the
   1 al	1977	hence	they
   1 al	1977	because	it
   1 al	1977	a	number
   1 al	1977	5	2
   1 al	1971	argued	a
   1 al	1971	and	the
   1 aimed	at	finding	unexpected
   1 aide	in	the	processing
   1 ahola	and	rinta-runsala	2001
   1 agrawal	and	srikant	1994
   1 agent	to	model	a
   1 aforementioned	three-data	analysis	approaches
   1 aforementioned	evidence	that	suggests
   1 affected	students	learning	patterns
   1 affect	their	learning	patterns
   1 affect	students	learning	patterns
   1 advantages	of	uncovering	unanticipated
   1 advantages	of	data	mining
   1 advantage	of	these	two
   1 advantage	of	csa	over
   1 advanced	intelligent	technologies	one
   1 advance	this	prerequisite	can
   1 adopted	for	the	study
   1 adopt	analytical	and	global
   1 administration	and	scoring	and
   1 address	their	different	needs
   1 address	the	needs	of
   1 additional	topics	for	field-dependent
   1 additional	information	about	selected
   1 additional	evidence	with	regard
   1 addition	to	their	findings
   1 addition	to	the	aforementioned
   1 addition	to	illustrating	the
   1 addition	these	studies	mainly
   1 addition	the	different	learning
   1 addition	the	csa	offers
   1 addition	several	design	approaches
   1 addition	pearson	s	correlation
   1 addition	each	topic	was
   1 addition	baeza-yates	et	al
   1 adapting	themselves	to	the
   1 activity	by	themselves	this
   1 activities	was	to	select
   1 actively	segment	information	into
   1 actively	group	relevant	concepts
   1 active	vs	passive	in
   1 acquired	the	skill	to
   1 acquired	from	the	bottom
   1 acm	transactions	on	computer-human
   1 achieved	superior	scores	in
   1 achieve	different	types	of
   1 account	to	extract	the
   1 according	to	this	decision
   1 according	to	the	mean
   1 according	to	the	following
   1 according	to	attribute	selection
   1 accordance	with	that	of
   1 accommodate	their	different	preferences
   1 accessed	any	navigation	tools
   1 access	the	alphabetical	index
   1 access	meaningful	information	the
   1 access	logs	and	initially
   1 access	from	everywhere	and
   1 abstract	materials	are	not
   1 abstract	interests	miller	and
   1 abowd	2004	these	include
   1 above	denote	field-independent	individuals
   1 about	the	structure	of
   1 about	the	effects	of
   1 about	selected	objects	by
   1 about	a	particular	case
   1 about	75	pages	and
   1 able	to	restructure	information
   1 able	to	reorganize	information
   1 able	to	develop	their
   1 ability	rose	1988	in
   1 a	within-subjects	design	was
   1 a	window	at	once
   1 a	wholist/analytic	wa	dimension
   1 a	whole	witkin	et
   1 a	whole	and	process
   1 a	well-known	classification	algorithm
   1 a	webbased	instruction	program
   1 a	wbi	program	with
   1 a	wbi	program	was
   1 a	wbi	program	to
   1 a	wbi	program	they
   1 a	wbi	program	the
   1 a	voluntary	basis	the
   1 a	variety	of	navigation
   1 a	value	of	k
   1 a	user	s	interests
   1 a	user	s	information
   1 a	useful	tool	for
   1 a	university	library	a
   1 a	uk	university	this
   1 a	uk	university	a
   1 a	triangle	and	a
   1 a	tree	structure	and
   1 a	to	allow	students
   1 a	title	bar	located
   1 a	tendency	to	use
   1 a	tendency	to	focus
   1 a	technique	for	automatically
   1 a	task	sheet	containing
   1 a	task	requiring	the
   1 a	table	by	using
   1 a	table	all	of
   1 a	table	3	3
   1 a	summary	of	the
   1 a	suitable	number	of
   1 a	strong	impact	on
   1 a	stopping	criterion	is
   1 a	square	or	a
   1 a	split	is	made
   1 a	specific	research	question
   1 a	specific	method	over
   1 a	simple	top	down
   1 a	simple	geometrical	shape
   1 a	similar	study	was
   1 a	significant	relationship	between
   1 a	significant	factor	in
   1 a	significant	difference	f
   1 a	significance	level	of
   1 a	set	of	if
   1 a	set	of	data
   1 a	set	of	cases
   1 a	set	of	attributes
   1 a	series	of	analyses
   1 a	secondary	window	to
   1 a	root	node	when
   1 a	rich	exploration	environment
   1 a	review	of	its
   1 a	request	was	issued
   1 a	relevant	topic	and
   1 a	reflection	of	differences
   1 a	recommendation	system	for
   1 a	questionnaire	which	was
   1 a	procedure	can	be
   1 a	priori	hypothesis	with
   1 a	preprocessing	phase	in
   1 a	possible	replication	of
   1 a	possible	interpretation	of
   1 a	possible	explanation	for
   1 a	pop-up	window	which
   1 a	pop-up	window	for
   1 a	pop-up	window	can
   1 a	passive	approach	by
   1 a	particular	user	is
   1 a	particular	topic	while
   1 a	particular	case	can
   1 a	number	of	techniques
   1 a	number	of	learnercentered
   1 a	number	of	instruments
   1 a	number	of	fields
   1 a	node	is	not
   1 a	node	and	the
   1 a	new	binding	has
   1 a	need	to	be
   1 a	more	versatile	repertoire
   1 a	more	social	orientation
   1 a	more	global	approach
   1 a	more	complete	picture
   1 a	more	analytical	cognitive
   1 a	model	to	illustrate
   1 a	model	that	can
   1 a	model	figure	5
   1 a	measure	of	intelligence
   1 a	maximum	of	90
   1 a	major	issue	in
   1 a	major	function	of
   1 a	major	factor	that
   1 a	major	factor	influencing
   1 a	major	exploratory	data
   1 a	main	menu	in
   1 a	look	at	detailed
   1 a	log	file	the
   1 a	list	of	11
   1 a	linear	fashion	wbi
   1 a	learning	agent	to
   1 a	learner-centered	design	approach
   1 a	learner	is	able
   1 a	leaf	otherwise	it
   1 a	larger	sample	to
   1 a	large	dataset	cunningham
   1 a	lack	of	deep
   1 a	lack	of	concrete
   1 a	known	relationship	moss
   1 a	hypertext	link	bell
   1 a	hierarchical	map	an
   1 a	guide	in	order
   1 a	graphical	representation	to
   1 a	global	picture	of
   1 a	global	fashion	goodenough
   1 a	global	approach	to
   1 a	given	classification	of
   1 a	general	content	overview
   1 a	fixed	sequence	chen
   1 a	field-independent	tendency	whereas
   1 a	field-independent	individual	is
   1 a	field-dependent	tendency	these
   1 a	field	dependent	individual
   1 a	euclidean	distance	sense
   1 a	drawback	to	other
   1 a	diverse	population	of
   1 a	deep	analysis	there
   1 a	decision	tree	with
   1 a	decision	tree	is
   1 a	decision	tree	algorithm
   1 a	data	mining	approach
   1 a	critical	attribute	based
   1 a	control	panel	with
   1 a	comprehensive	review	by
   1 a	comprehensive	evaluation	the
   1 a	complex	one	by
   1 a	complex	geometrical	figure
   1 a	cognitive	style	perspective
   1 a	cognitive	style	could
   1 a	cluster	consists	of
   1 a	clear	distinction	between
   1 a	classification	tree	showing
   1 a	classification	procedure	from
   1 a	border	with	field-dependent
   1 a	a	title	bar
   1 90	minutes	due	to
   1 878	p	0	01
   1 81	p	0	00
   1 75	pages	and	the
   1 7	conclusions	wbi	creates
   1 7	36	cluster	1
   1 7	2	background	this
   1 685	p	0	05
   1 65	instances	clusters	can
   1 65	however	these	correlations
   1 65	followed	by	the
   1 62	5	878	p
   1 61	2	008	p
   1 61	0	126	p
   1 60	2	685	p
   1 6	presents	a	mechanism
   1 6	implications	for	system
   1 6	32	to	identify
   1 6	32	cluster	2
   1 6	3	content	scope
   1 6	2	display	options
   1 6	1	navigation	tools
   1 57	pages	are	classified
   1 57	appear	in	cluster
   1 56	mainly	emerge	in
   1 5	which	was	developed
   1 5	where	we	discuss
   1 5	so	it	seems
   1 5	quinlan	1993	in
   1 5	discussions	as	shown
   1 5	because	it	is
   1 5	878	p	0
   1 5	3	internal	vs
   1 5	2	active	vs
   1 5	1	analytical	vs
   1 4	summary	regarding	whether
   1 4	standard	deviation	0
   1 4	shows	the	decision
   1 4	results	on	the
   1 4	it	then	progresses
   1 4	discusses	the	similarities
   1 4	can	be	considered
   1 4	60	2	685
   1 4	4	summary	regarding
   1 4	4	discusses	the
   1 4	3	respectively	section
   1 4	3	classification	figure
   1 4	2	clustering	the
   1 4	2	and	section
   1 4	1	traditional	statistics
   1 4	1	described	results
   1 38	while	cluster	2
   1 36	cluster	1	n
   1 36	and	above	denote
   1 35	cluster	2	n
   1 35	are	classed	as
   1 34	cluster	1	n
   1 32	to	identify	whether
   1 32	cluster	2	n
   1 31	the	mean	value
   1 304	p	0	05
   1 3	respectively	section	4
   1 3	methodology	to	understand
   1 3	internal	vs	external
   1 3	for	the	details
   1 3	fieldindependent	learners	n
   1 3	describes	the	methodology
   1 3	data	analysis	raw
   1 3	content	scope	field-independent
   1 3	classification	figure	4
   1 3	classification	among	data
   1 3	and	the	generated
   1 3	according	to	the
   1 3	a	series	of
   1 3	61	2	008
   1 3	61	0	126
   1 3	3	for	the
   1 3	3	data	analysis
   1 3	3	classification	among
   1 3	3	and	the
   1 3	3	a	series
   1 3	3	3	for
   1 3	3	3	classification
   1 3	3	2	for
   1 3	3	2	clustering
   1 3	3	1	traditional
   1 3	2	for	the
   1 3	2	experiment	design
   1 3	2	clustering	k-means
   1 3	1	traditional	statistics
   1 3	1	research	instruments
   1 3	1	2	cognitive
   1 3	1	1	web-based
   1 260	p	0	05
   1 24	in	other	words
   1 23	35	cluster	2
   1 22	34	cluster	1
   1 2008	results	field-independent	students
   1 2006	while	their	results
   1 2006	in	particular	there
   1 2005	who	combined	the
   1 2005	the	value	of
   1 2005	roy	and	chi
   1 2005	remote	access	from
   1 2005	liegle	and	janicki
   1 2005	as	shown	in
   1 2005	and	the	realization
   1 2005	among	these	differences
   1 2004	used	the	k-means
   1 2004	this	type	of
   1 2004	these	include	easy
   1 2004	the	outcome	of
   1 2004	recent	studies	suggest
   1 2004	moreover	they	are
   1 2004	mitchell	et	al
   1 2004	have	developed	a
   1 2004	gender	differences	beckwith
   1 2004	chen	and	macredie
   1 2004	and	permit	much
   1 2003	while	the	latter
   1 2003	which	developed	a
   1 2003	web-based	instruction	wbi
   1 2003	typically	a	decision
   1 2003	this	approach	has
   1 2003	the	reliability	is
   1 2003	that	clustered	customer
   1 2003	ozmutlu	et	al
   1 2003	in	tree-structured	representations
   1 2003	in	other	words
   1 2003	brown	et	al
   1 2003	and	prior	knowledge
   1 2003	a	major	function
   1 2003	5	3	internal
   1 2002	which	examined	the
   1 2002	used	the	decision
   1 2002	used	classification	to
   1 2002	this	might	be
   1 2002	this	may	be
   1 2002	therefore	we	choose
   1 2002	the	main	goal
   1 2002	navigation	control	is
   1 2002	in	this	case
   1 2002	in	other	words
   1 2002	as	opposed	to
   1 2002	another	evaluation	was
   1 2002	also	used	the
   1 2001	therefore	individual	differences
   1 2001	the	main	difference
   1 2001	the	learner-centered	design
   1 2001	presentation	with	multiple
   1 2001	in	this	article
   1 2001	in	detail	the
   1 2001	in	addition	the
   1 2000	to	2005	as
   1 2000	paying	attention	to
   1 2000	in	this	way
   1 2000	in	addition	the
   1 2000	for	these	reasons
   1 2000	and	reflects	the
   1 2000	and	mateos	et
   1 20	31	the	mean
   1 2	we	briefly	highlight
   1 2	the	first	presents
   1 2	n	6	32
   1 2	n	20	31
   1 2	in	which	learners
   1 2	have	a	field-dependent
   1 2	has	the	lowest
   1 2	for	the	details
   1 2	experiment	design	the
   1 2	display	options	the
   1 2	data	mining	data
   1 2	cognitive	style	analysis
   1 2	clustering	the	purpose
   1 2	clustering	k-means	is
   1 2	c2	learners	visited
   1 2	background	this	section
   1 2	and	section	4
   1 2	active	vs	passive
   1 2	685	p	0
   1 2	62	5	878
   1 2	2	data	mining
   1 2	10	the	other
   1 2	1	cognitive	styles
   1 2	008	p	0
   1 1999	tree	production	has
   1 1999	these	two	subtests
   1 1999	in	this	case
   1 1999	hsu	and	schwen
   1 1999	data	mining	can
   1 1999	applied	the	association
   1 1999	3	methodology	to
   1 1998	there	are	many
   1 1998	terrell	2002	in
   1 1998	for	example	intermediate
   1 1997	was	applied	to
   1 1996	is	an	interdisciplinary
   1 1996	chen	and	macredie
   1 1996	and	structure	problems
   1 1996	and	should	address
   1 1995	learners	are	offered
   1 1995	gargano	and	ragged
   1 1995	an	analysis	of
   1 1994	the	key	issue
   1 1994	the	detailed	descriptions
   1 1994	are	mainly	used
   1 1994	and	they	are
   1 1993	in	this	study
   1 1993	in	phase	iii
   1 1992	refer	to	as
   1 1992	in	this	vein
   1 1991	the	main	advantage
   1 1991	recommendations	are	that
   1 1991	chen	et	al
   1 1990	6	implications	for
   1 1989	therefore	they	are
   1 1988	in	order	to
   1 1988	and	they	have
   1 1984	chi-squared	automatic	interaction
   1 1980	and	c4	5
   1 1977	with	the	extra
   1 1977	is	concerned	with
   1 1977	hence	they	only
   1 1977	because	it	reflects
   1 1977	a	number	of
   1 1977	5	2	active
   1 1976	witkin	et	al
   1 1976	therefore	they	tend
   1 1976	it	has	also
   1 1976	conversely	fielddependent	students
   1 1971	argued	a	field-independent
   1 1971	and	the	cognitive
   1 15	no	1	article
   1 14	56	mainly	emerge
   1 126	p	0	05
   1 12	57	appear	in
   1 11	times	are	classified
   1 11	recent	studies	published
   1 10	the	other	issue
   1 10	0	the	independent
   1 1	web-based	instruction	programs
   1 1	shows	the	screen
   1 1	research	instruments	research
   1 1	pub	date	may
   1 1	navigation	tools	in
   1 1	n	6	32
   1 1	n	23	35
   1 1	introduction	with	the
   1 1	in	which	the
   1 1	have	a	field-independent
   1 1	has	the	highest
   1 1	described	results	obtained
   1 1	cognitive	styles	traditional
   1 1	c1	learners	visited
   1 1	article	1	pub
   1 1	analytical	vs	global
   1 1	4	standard	deviation
   1 1	36	and	above
   1 1	35	are	classed
   1 1	2	cognitive	style
   1 1	1	web-based	instruction
   1 1	03	denote	field-dependent
   1 1	03	and	1
   1 1	0	standard	deviation
   1 05	was	adopted	for
   1 05	tukey	test	analyses
   1 05	the	internet	f
   1 05	table	vi	presents
   1 05	n	65	however
   1 05	n	65	followed
   1 05	but	not	between
   1 05	and	computer-aided	learning
   1 05	4	3	classification
   1 03	denote	field-dependent	individuals
   1 03	and	1	35
   1 01	or	intermediate	students
   1 01	cluster	1	has
   1 01	but	there	were
   1 01	and	intermediate	students
   1 008	p	0	05
   1 00	3	2	experiment
   1 0	the	independent	variable
   1 0	standard	deviation	0
   1 0	n	7	36
   1 0	n	22	34
   1 0	c0	learners	visited
