   9 i	don	t	know
   1 below	is	from	participant
   1 below	in	the	order
   1 below	are	categorized	according
   1 believed	that	participants	would
   1 believed	offered	the	best
   1 believe	this	is	especially
   1 believe	the	concept	of
   1 believe	that	the	two-interface
   1 believe	that	personalization	was
   1 believe	that	conceptually	this
   1 being	used	only	3
   1 being	used	finally	to
   1 being	used	by	co-workers
   1 being	triggered	by	questionnaire
   1 being	rated	reflects	a
   1 being	completed	the	log
   1 being	completed	msw	personal
   1 being	added	there	were
   1 being	able	to	personalize
   1 behind	the	menus	provided
   1 behaviors	upon	which	user-assisted
   1 behavior	with	multiple-interfaces	design
   1 behavior	with	msw	personal
   1 behavior	we	include	selected
   1 behavior	of	participants	who
   1 behavior	might	change	with
   1 behavior	as	well	as
   1 behavior	and	tested	the
   1 behavior	and	specifically	how
   1 begins	small	and	unless
   1 beginning	i	was	adding
   1 beginning	and	then	gradually
   1 beginner	intermediate	advanced	and
   1 beginner	in	order	to
   1 began	by	identifying	the
   1 before--the	frequency	of	use
   1 before	we	include	participants
   1 before	the	msw	personal
   1 before	or	after	it
   1 before	or	after	if
   1 before	it	is	added
   1 before	describing	our	design
   1 before	adaptive	and	adaptable
   1 been	using	msw2k	for
   1 been	used	before	it
   1 been	to	make	an
   1 been	testing	the	personalizing
   1 been	tested	in	a
   1 been	something	specific	to
   1 been	single	session	as
   1 been	scanned	this	usability
   1 been	reported	we	note
   1 been	relatively	short	laboratory
   1 been	relatively	little	research
   1 been	relatively	little	empirical
   1 been	proposed	lim	et
   1 been	proposed	in	the
   1 been	possible	to	add
   1 been	paid	to	the
   1 been	my	experience	myself
   1 been	investigated	by	others
   1 been	introduced	to	reduce
   1 been	installed--msw	personal--which	contained
   1 been	done	in	the
   1 been	designed	for	the
   1 been	cool	is	if
   1 been	cool	and	i
   1 been	commercialized	it	has
   1 been	also	been	proposed
   1 been	added	summary	personalization
   1 been	added	more	quickly
   1 been	achieved	through	a
   1 been	a	debate	in
   1 become	woven	into	the
   1 become	more	visually	complex
   1 become	evident	our	study
   1 because	you	still	have
   1 because	you	can	see
   1 because	word	processing	tends
   1 because	with	your	sort
   1 because	we	did	not
   1 because	users	operate	within
   1 because	user-controlled	interface	adaptation
   1 because	they	only	give
   1 because	they	had	originally
   1 because	there	were	several
   1 because	then	i	wouldn
   1 because	the	personal	interface
   1 because	the	newly-visible	items
   1 because	that	word	the
   1 because	sometimes	i	m
   1 because	sometimes	i	forget
   1 because	operating	in	a
   1 because	of	the	time
   1 because	of	the	number
   1 because	of	our	small
   1 because	of	complexity	inherent
   1 because	msword	is	relatively
   1 because	msword	dominates	in
   1 because	it	was	expected
   1 because	it	s	a
   1 because	it	may	suggest
   1 because	it	just	disappears
   1 because	it	is	more
   1 because	if	such	triggers
   1 because	i	work	on
   1 because	i	know	that
   1 because	i	have	explored
   1 because	i	don	t
   1 because	i	do	this
   1 because	he	used	the
   1 became	easier	over	time
   1 be	within	the	initial
   1 be	viewed	on	a
   1 be	used	to	mimic
   1 be	used	to	initialize
   1 be	used	in	the
   1 be	used	for	the
   1 be	unnecessary	for	example
   1 be	uninstalled	at	the
   1 be	two	levels	of
   1 be	true	in	the
   1 be	told	that	the
   1 be	to	replicate	the
   1 be	to	investigate	appropriate
   1 be	to	inform	how
   1 be	to	evaluate	the
   1 be	to	be	available
   1 be	time	consuming	if
   1 be	that	even	if
   1 be	tempted	to	prefer
   1 be	taking	ownership	of
   1 be	somewhat	awkward	and
   1 be	small	with	the
   1 be	significantly	more	likely
   1 be	significantly	altered	without
   1 be	significant	however	due
   1 be	shown	when	in
   1 be	shown	in	the
   1 be	scanned	first	i
   1 be	satisfied	with	the
   1 be	rescheduled	during	the
   1 be	required	to	tease
   1 be	required	to	substantiate
   1 be	ranked	at	least
   1 be	pretty	much	invisible
   1 be	positively	impacted	because
   1 be	outweighed	by	the
   1 be	nonsignificant	for	the
   1 be	nice	because	then
   1 be	naturally	occuring	user
   1 be	my	flowchart	settings
   1 be	motivated	more	by
   1 be	more	satisfied	with
   1 be	more	satisfied	than
   1 be	more	difficult	for
   1 be	made	to	their
   1 be	made	available	it
   1 be	like--oh	god	just
   1 be	learned	quickly	through
   1 be	interpreted	is	that
   1 be	interesting	to	see
   1 be	informed	that	the
   1 be	increased	by	ensuring
   1 be	included	in	the
   1 be	in	the	microsoft
   1 be	impacted	just	one
   1 be	identified	they	could
   1 be	identifiable	triggers4	that
   1 be	ideal	in	addition
   1 be	highly	educated	a
   1 be	framed	in	terms
   1 be	found	for	msword
   1 be	fixed	by	highlighting
   1 be	faster	than	a
   1 be	explained	in	part
   1 be	explained	by	the
   1 be	entirely	surprising	that
   1 be	effectively	stateless	this
   1 be	easy	to	find
   1 be	easily	installed	on
   1 be	done	we	are
   1 be	done	once	q8
   1 be	dominated	by	additions
   1 be	defined	by	a
   1 be	considered	for	the
   1 be	chosen	actions	based
   1 be	built	automatically	so
   1 be	broken	down	into
   1 be	borderline	significantly	less
   1 be	available	to	many
   1 be	available	through	the
   1 be	available	in	the
   1 be	at	least	20
   1 be	assumed	unless	otherwise
   1 be	artificial	and	unfamiliar
   1 be	another	word	processor
   1 be	an	initial	trigger
   1 be	almost	unusable	the
   1 be	adjusted	slightly	adjustments
   1 be	added	or	deleted
   1 be	added	one	at
   1 be	accessing	the	full
   1 be	able	to	transition
   1 be	able	to	switch
   1 be	able	to	rewrite
   1 be	able	to	restructure
   1 be	able	to	learn
   1 be	able	to	add
   1 be	a	way	to
   1 be	a	more	effective
   1 be	a	little	less
   1 be	a	canonical	example
   1 basis	the	cumulative	total
   1 basis	for	user-assisted	personalization
   1 basic	usability	improvements	to
   1 basic	level	individual	differences
   1 basic	functionality	adding/deleting	functions
   1 basic	for	applications	vba
   1 basic	and	advanced	greater
   1 baseline	kind	of	thing
   1 based	on	usage	information
   1 based	on	the	qualitative
   1 based	on	our	research
   1 based	on	my	use
   1 based	on	logging	data
   1 based	on	inferred	user
   1 based	on	individual	differences
   1 based	on	his/her	response
   1 based	on	frequency	and
   1 based	on	adaptable	menus
   1 based	on	a	study
   1 base	criteria	they	had
   1 bar	similar	adaptive	toolbars
   1 bar	improved	performance	for
   1 balance	of	functionality	offered
   1 balance	i	wanted	interview
   1 balance	for	him	this
   1 balance	between	the	two
   1 baecker	university	of	toronto
   1 bad	because	i	do
   1 backup	server	on	the
   1 back	to	the	personal
   1 back	to	msw2k	after
   1 back	and	go	forth--it
   1 back	and	forth	the
   1 back	and	forth	that
   1 back	and	forth	and
   1 awkward	and	nonintuitive	it
   1 away	from	primary	task
   1 away	as-you-go	add	functions
   1 aware	of	these	menus
   1 aware	of	their	participation
   1 aware	of	the	costs
   1 aware	of	the	adaptive
   1 awarded	as	a	prize
   1 avoid	any	confusion	about
   1 average	this	steady	state
   1 average	the	participants	appeared
   1 average	the	last	modification
   1 average	participants	personalized	on
   1 average	participants	only	had
   1 average	participants	added	19
   1 average	of	3	hours
   1 average	not	finished	personalizing
   1 average	is	only	slightly
   1 average	each	had	added
   1 average	duration	of	this
   1 average	90	or	more
   1 average	596	minutes	word
   1 average	31	of	the
   1 average	29	8	functions
   1 average	17	3	overlap
   1 avenue	would	be	to
   1 available	to	us	so
   1 available	to	many	people
   1 available	through	the	advanced
   1 available	through	msword	s
   1 available	it	s	a
   1 available	initial	personal	interface
   1 available	in	their	personal
   1 available	in	the	long
   1 available	in	the	full
   1 available	functions	was	greater
   1 available	functions	some	participants
   1 available	features	with	msw
   1 available	example	representative	comments
   1 available	and	thereby	promotes
   1 automatically	so	if	i
   1 automatically	creates	the	personal
   1 automatically	could	do	it
   1 automated	interface	construction	is
   1 automated	assistance	in	the
   1 augmented	an	interface	by
   1 attributes	of	our	sample
   1 attributes	had	mean	ratings
   1 attracting	new	customers	for
   1 attitudes	regarding	a	user-adaptive
   1 attentive	mode	i	wouldn
   1 attention	to	the	menus
   1 attention	has	been	paid
   1 attention	exclusively	to	the
   1 attention	by	the	research
   1 attention	away	from	primary
   1 attend	a	meeting	on
   1 attempts	to	infer	user
   1 attempt	to	meet	user
   1 at	which	the	system
   1 at	which	the	size
   1 at	which	functions	were
   1 at	various	times	during
   1 at	the	upper	levels
   1 at	the	two	leftmost
   1 at	the	top	but
   1 at	the	time	that
   1 at	the	second	meeting
   1 at	the	outset	the
   1 at	the	lower	levels
   1 at	the	first	meeting
   1 at	the	end	of
   1 at	the	beginning	i
   1 at	regular	intervals	during
   1 at	reducing	user	interface
   1 at	q6	when	participants
   1 at	q6	there	was
   1 at	q1	through	q7
   1 at	once	the	current
   1 at	most	one	half
   1 at	most	2	usage
   1 at	least	somewhat	related
   1 at	least	one	customization
   1 at	least	once	and
   1 at	least	it	s--oh
   1 at	least	in	many
   1 at	least	half	of
   1 at	least	for	some
   1 at	least	as	a
   1 at	least	20	years
   1 at	least	1	month
   1 at	her	convenience	user
   1 at	first	glance	to
   1 at	any	time	during
   1 at	any	time	by
   1 at	all	the	great
   1 at	all	so	like
   1 at	all	because	it
   1 at	a	time	and
   1 at	a	self-directed	pace
   1 at	20	1	n
   1 assumption	by	these	participants
   1 assuming	for	the	moment
   1 assumed	unless	otherwise	stated
   1 assume	that	the	lack
   1 assisted	personalization	and	other
   1 assisted	in	the	formulation
   1 assistants	roles	that	clearly
   1 assistance	is	designed	we
   1 assistance	in	the	construction
   1 assist	the	user	in
   1 assist	the	user	by
   1 assigned	their	own	names
   1 assessed	with	a	microsoft
   1 assessed	msw	personal	q2
   1 assessed	by	an	instrument
   1 assess	the	learnability	of
   1 assess	the	individual	differences
   1 assess	the	effectiveness	of
   1 assess	experience	with	the
   1 assess	an	easy-to-customize	personal
   1 assert	that	two	interfaces
   1 aspects	of	ongoing	research
   1 aspect	of	personality	relates
   1 aspect	of	msw	personal
   1 asked	to	rank	according
   1 asked	to	compare	their
   1 asked	to	assess	the
   1 asked	the	participant	to
   1 asked	if	they	were
   1 asked	if	they	could
   1 as-you-go	was	the	most
   1 as-you-go	user-assisted	personalization	four
   1 as-you-go	the	top	of
   1 as-you-go	strategy	7	participants
   1 as-you-go	strategy	6	participants
   1 as-you-go	gave	up	she
   1 as-you-go	gave	up	i
   1 as-you-go	add	functions	as
   1 as-you-go	accounting	for	individual
   1 as-you-go	5	participants	and
   1 as-you-go	4	all	upfront
   1 as-you-go	3	we	speculate
   1 as	wordperfect	or	vice-versa
   1 as	word	processors	spreadsheets
   1 as	will	become	evident
   1 as	will	be	shown
   1 as	well	yes	i
   1 as	well	as	urls
   1 as	well	as	the
   1 as	well	as	self-reported
   1 as	well	as	did
   1 as	well	as	comparing
   1 as	urls	to	all
   1 as	they	see	fit
   1 as	they	are	needed
   1 as	they	actively	decided
   1 as	these	participants	set
   1 as	the	previous	seven
   1 as	the	personalizing	mechanism
   1 as	the	feature-shy	seven
   1 as	the	feature-shy	7
   1 as	shown	in	figure
   1 as	self-reported	data	on
   1 as	seen	above	the
   1 as	possible	that	is
   1 as	only	the	frequently
   1 as	noted	above	the
   1 as	none	gave	up
   1 as	minimal	an	interface
   1 as	many	of	the
   1 as	long	as	it
   1 as	likely	to	want
   1 as	likely	to	add
   1 as	like	a	reference
   1 as	like	a	baseline
   1 as	it	was	convenient
   1 as	in	normal	menu
   1 as	i	go	interview
   1 as	i	don	t
   1 as	human-computer	interaction	the
   1 as	functions	were	needed
   1 as	from	novice	to
   1 as	follows	frequently-used	add
   1 as	follows	1	to
   1 as	feature-keen	feature-neutral	or
   1 as	expected	in	fact
   1 as	eudora	provide	a
   1 as	essential	for	products
   1 as	did	the	allin-one
   1 as	decisively	as	the
   1 as	compensation	in	addition
   1 as	comparing	a	two-interface
   1 as	compared	to	those
   1 as	compared	to	the
   1 as	compared	to	system-controlled
   1 as	compared	to	seven
   1 as	compared	to	a
   1 as	compared	to	7
   1 as	by	adding/removing	functions
   1 as	before	we	include
   1 as	assessed	by	an
   1 as	an	option	alongside
   1 as	an	initial	reaction
   1 as	adding/deleting	items	to/from
   1 as	a	whole	8
   1 as	a	training	wheels
   1 as	a	shared	resource
   1 as	a	quasi-experimental	design
   1 as	a	prize	to
   1 as	a	potential	negative
   1 as	a	na	ve
   1 as	a	brief	demonstration
   1 as	a	beginner	in
   1 artificial	intelligence	in	the
   1 artificial	intelligence	a	classic
   1 artificial	and	unfamiliar	to
   1 articulate	preferences	for	additional
