  19 the	case	of
   1 and	the	document
   1 and	the	dictionary
   1 and	the	derivatives
   1 and	the	corresponding
   1 and	the	average
   1 and	the	automatic
   1 and	the	associated
   1 and	target	words
   1 and	table	vii
   1 and	t	for
   1 and	t	a
   1 and	syntactic	structures
   1 and	swedish	performance
   1 and	sw	be
   1 and	sperer	and
   1 and	spelling	variant
   1 and	skipgram	keskustalo
   1 and	seven	words
   1 and	sanderson	2001
   1 and	rule	frequency
   1 and	romanized	japanese
   1 and	reliable	rules
   1 and	relevance	judgments
   1 and	relative	word
   1 and	relative	frequency
   1 and	rel-df	and
   1 and	real	information
   1 and	r	3
   1 and	proper	names
   1 and	pronunciations	in
   1 and	presents	the
   1 and	present	the
   1 and	precision	the
   1 and	precision	results
   1 and	precision	it
   1 and	precision	at
   1 and	plural	forms
   1 and	parameter	values
   1 and	out-of-vocabulary	oov
   1 and	otherwise	strictly
   1 and	other	than
   1 and	oovutaclir-fin-eng	words
   1 and	oov-utaclir-fin-eng	words
   1 and	oov-utaclir-fin-eng	as
   1 and	only	five
   1 and	only	base
   1 and	obtain	one
   1 and	oard	2000
   1 and	nonconsecutive	characters
   1 and	need	fields
   1 and	naturally	recall
   1 and	naturally	also
   1 and	native	word
   1 and	native	source
   1 and	more	ambiguous
   1 and	monolingual	spanish
   1 and	monolingual	english
   1 and	medicine	the
   1 and	medicine	here
   1 and	medical	cross-lingual
   1 and	magnitude	of
   1 and	machine	translation
   1 and	machine	the
   1 and	len	tw
   1 and	later	in
   1 and	kone	are
   1 and	kemoterapia	the
   1 and	kalervo	jarvelin
   1 and	its	target
   1 and	its	language
   1 and	it	refers
   1 and	it	is
   1 and	ishikawa	2001
   1 and	in	the
   1 and	in	that
   1 and	in	particular
   1 and	here	an
   1 and	hence	significant
   1 and	having	no
   1 and	has	expertise
   1 and	functions	of
   1 and	frequency	source
   1 and	frequency	of
   1 and	frequency	lists
   1 and	frequency	levels
   1 and	frequency	corpus
   1 and	frequency	10
   1 and	french-english	for
   1 and	french	serve
   1 and	french	forms
   1 and	fourth	test
   1 and	for	plain
   1 and	for	long
   1 and	for	frequency
   1 and	for	both
   1 and	fite	is
   1 and	fite	indicates
   1 and	finnishenglish	trt
   1 and	finnishenglish	clir
   1 and	finnish-french-english	all
   1 and	finnish-english/trt	and
   1 and	finnish-english	word
   1 and	finnish-english	trt
   1 and	finnish-english	test
   1 and	finnish-english	results
   1 and	finnish-english	oov
   1 and	finnish-english	dictionaries
   1 and	finnish	topics
   1 and	finnish	section
   1 and	finnish	medical
   1 and	findings	in
   1 and	finally	the
   1 and	extend	the
   1 and	etymologies	in
   1 and	equivalents	were
   1 and	english	construction
   1 and	disease	conjuncted
   1 and	digrams	with
   1 and	data	fite-trt
   1 and	contain	terms
   1 and	construction	system
   1 and	connell	2005
   1 and	conclusions	in
   1 and	conclusions	2
   1 and	clir	effectiveness
   1 and	chinese	pronunciations
   1 and	chinese	mandarin
   1 and	chemotherapy	and
   1 and	c	the
   1 and	by	comparing
   1 and	biological	sub-webs
   1 and	biological	documents
   1 and	bacterium	while
   1 and	bacteria	many
   1 and	background	research
   1 and	at	the
   1 and	as	we
   1 and	are	much
   1 and	albeit	having
   1 and	against	utaclir
   1 and	after	e
   1 and	actual	oov
   1 and	a	strict
   1 and	a	set
   1 and	a	large
   1 and	82	0
   1 and	7	len
   1 and	67	4
   1 and	50	000
   1 and	5	we
   1 and	49	2
   1 and	4	3
   1 and	3	table
   1 and	3	length
   1 and	2	five
   1 and	2	a
   1 and	0	911
   1 and	0	853
   1 and	0	784
   1 and	0	361
   1 analyzer	was	not
   1 analyzer	gave	base
   1 an	irrelevant	question
   1 an	intermediate	language
   1 an	input	for
   1 an	indication	of
   1 an	important	issue
   1 an	example	in
   1 an	equivalent	the
   1 an	equivalent	since
   1 an	equivalent	definition
   1 an	equivalent	candidate
   1 an	equivalent	are
   1 an	equivalent	and
   1 an	entry	for
   1 an	english	proper
   1 an	edit	distance
   1 an	automatic	method
   1 an	automatic	dictionary-based
   1 an	automatic	construction
   1 an	adjective	rather
   1 among	which	there
   1 among	the	trt
   1 among	the	oov
   1 among	several	fuzzy
   1 among	several	approaches
   1 among	all	words
   1 among	all	word
   1 ambiguous	than	spanishenglish
   1 ambiguity	table	xi
   1 ambiguity	of	trt
   1 ambiguity	and	fite-trt
   1 always	included	in
   1 always	correlate	linearly
   1 alternatives	like	regular
   1 alternatives	depends	on
   1 alternatives	and	their
   1 altavista	search	engine
   1 also	utilized	probabilistic
   1 also	shows	the
   1 also	run	to
   1 also	run	dictionary-translationonly
   1 also	reliably	identified
   1 also	present	a
   1 also	indirect	trt
   1 also	in	the
   1 also	for	the
   1 also	for	finnish-english
   1 also	finnishenglish	fite-trt
   1 also	finnish-english	fite-trt
   1 also	efficiency	needs
   1 also	discuss	the
   1 also	deficiencies	in
   1 also	considered	chinese
   1 also	compared	the
   1 also	applied	as
   1 also	applied	a
   1 also	accidentally	give
   1 alone	for	french
   1 allows	the	use
   1 allows	the	identification
   1 allows	efficient	trt
   1 allan	et	al
   1 all	words	that
   1 all	words	is
   1 all	word	forms
   1 all	translations	of
   1 all	these	findings
   1 all	the	three
   1 all	test	situations
   1 all	test	conditions
   1 all	spanish-english	and
   1 all	spanish	inflected
   1 all	source	words--may
   1 all	source	words
   1 all	queries	perform
   1 all	native	oov
   1 all	inflected	query
   1 all	however	the
   1 all	downloaded	documents
   1 aligned	corpora	in
   1 algorithm	the	algorithm
   1 algorithm	is	for
   1 algorithm	findequivalent	was
   1 algorithm	find-equivalent	which
   1 algorithm	find-equivalent	tries
   1 algorithm	find-equivalent	then
   1 algorithm	find-equivalent	first
   1 algorithm	and	extend
   1 albeit	in	different
   1 albeit	having	been
   1 al-onaizan	et	al
   1 al	2006	we
   1 al	2005	the
   1 al	2005	in
   1 al	2004	the
   1 al	2004	indirect
   1 al	2004	and
   1 al	2003	who
   1 al	2003	this
   1 al	2003	oov
   1 al	2003	is
   1 al	2003	however
   1 al	2003	as
   1 al	2003	a
   1 al	2000	larkey
   1 al	2000	employed
   1 al	1999	brown
   1 al	1990	translation
   1 aim	is	to
   1 agreement	with	the
   1 against	utaclir	fite-trt/web
   1 against	the	utaclir
   1 against	the	cases
   1 against	its	benefits
   1 against	each	string
   1 after	the	removal
   1 after	the	other
   1 after	the	lists
   1 after	each	relevant
   1 after	e	is
   1 affect	the	effectiveness
   1 advantage	of	using
   1 adjective	rather	than
   1 adds	recall	by
   1 addresses	this	problem
   1 address	the	problem
   1 addition	to	spelling
   1 addition	to	native
   1 addition	there	are
   1 adding	more	data
   1 added	for	a
   1 actual	oov	words
   1 actual	experiments	described
   1 actual	equivalents	were
   1 acronyms	the	spanish
   1 acronyms	the	effectiveness
   1 acronyms	cannot	be
   1 acronyms	and	they
   1 achieves	higher	recall
   1 achieves	high	precision
   1 achieves	both	high
   1 achieved	when	the
   1 achieved	when	most
   1 achieved	through	fite-trt
   1 achieved	high	translation
   1 achieved	89	2
   1 achieved	82	0
   1 account	in	future
   1 account	both	the
   1 account	as	fite
   1 according	to	the
   1 accordance	with	the
   1 accidentally	gives	correct
   1 accidentally	give	high
   1 accidental	as	examples
   1 accepting	an	equivalent
   1 accepted	as	the
   1 acceptable	words	the
   1 above	the	thresholds
   1 above	need	to
   1 about	26	for
   1 able	to	process
   1 able	to	indicate
   1 able	to	handle
   1 able	to	complete
   1 a	wrong	equivalent
   1 a	word	that
   1 a	word	frequency
   1 a	wget	program
   1 a	well-known	technique
   1 a	web-based	translation
   1 a	web	mining
   1 a	variety	of
   1 a	variation	of
   1 a	value	that
   1 a	university	teacher
   1 a	unigram	language
   1 a	typical	frequency
   1 a	trt	type
   1 a	transliteration	type
   1 a	transformation	rule
   1 a	training	word
   1 a	technique	where
   1 a	system-oriented	measure
   1 a	subset	of
   1 a	strict	rule
   1 a	strict	confidence
   1 a	standard	evaluation
   1 a	spanish	source
   1 a	solution	then
   1 a	solution	for
   1 a	smaller	translation
   1 a	skipgram	fuzzy
   1 a	simple	measure
   1 a	set	its
   1 a	selection	criterion
   1 a	searcher	scanning
   1 a	searcher	gives
   1 a	search	engine
   1 a	running	text
   1 a	rule	of
   1 a	rule	is
   1 a	rule	frequency
   1 a	rule	divided
   1 a	research	assistant
   1 a	reasonable	time
   1 a	ranked	result
   1 a	query	script
   1 a	query	and
   1 a	probabilistic	retrieval
   1 a	practical	fite-trt
   1 a	performance	drop
   1 a	novel	feature
   1 a	noun	information
   1 a	non-time-critical	task
   1 a	native	word
   1 a	native	finnish
   1 a	multilingual	medical
   1 a	multilingual	dictionary
   1 a	more	sophisticated
   1 a	medical	dictionary
   1 a	major	problem
   1 a	list	with
   1 a	limit	of
   1 a	larger	set
   1 a	large	number
   1 a	language	with
   1 a	language	s
   1 a	knowledgeable	spanish
   1 a	great	difference
   1 a	german-english	rule
   1 a	generalization	of
   1 a	function	that
   1 a	frequency-ranked	translation
   1 a	frequency-ranked	order
   1 a	frequency	corpus
   1 a	fite-trt	system
   1 a	file	in
   1 a	document	cutoff
   1 a	document	collection
   1 a	different	focus
   1 a	difference	in
   1 a	dictionary-like	rule-based
   1 a	dictionary	of
   1 a	dictionary	lookup
   1 a	dictionary	are
   1 a	desired	language
   1 a	decrease	in
   1 a	day	we
   1 a	corresponding	english
   1 a	confidence	factor
   1 a	compound	of
   1 a	c	first
   1 a	basis	of
   1 a	bag	of
   1 98	spanish	89
   1 98	and	the
   1 98	8	all
   1 97	6	table
   1 97	0	98
   1 95	0	97
   1 911	spanish-english	and
   1 91	to	109
   1 91	0	we
   1 91	0	for
   1 90	for	native
   1 9/10	90	for
   1 9	web	and
   1 9	characters	in
   1 9	are	correct
   1 89	albeit	in
   1 89	98	spanish
   1 89	53	finnish
   1 89	25	the
   1 89	25	100
   1 886	000	words
   1 875	with	respect
   1 853	finnish-english	for
   1 839	and	0
   1 81	correct	identifications
   1 80	translation	precision
   1 8/10	80	translation
   1 8	the	technique
   1 8	the	same
   1 8	source	words
   1 8	and	len
   1 8	all	native
   1 8	8	/2
   1 8	/2	0
   1 784	and	0
   1 762	000	words
   1 75	of	the
   1 71	9	web
   1 700	query	keys
   1 7/	8	8
   1 7	while	the
   1 7	len	sw
   1 7	characters	the
   1 7	and	len
   1 67	4	was
   1 67	4	frequency
   1 634	the	core
   1 6	true	if
   1 6	table	vii
   1 6	discussion	and
   1 6	contains	discussion
   1 6	7	while
   1 53	oov	keys
   1 53	finnish	329
   1 50	test	topics
   1 50	5	web
   1 50	000	dictionary
   1 5/5	100	retrieval
   1 5	web	and
   1 5	we	applied
   1 5	true	if
   1 5	to	9
   1 5	the	application
   1 5	the	algorithm
   1 5	presents	the
   1 5	native	source
   1 5	million	documents
   1 5	like	target
   1 5	len	tw
   1 5	forms	the
   1 5	experiments	and
   1 5	2	clir
   1 5	2	5
   1 5	2	2
   1 5	1	presents
   1 5	1	fite-trt
   1 5	1	2
   1 49	2	frequency
   1 470	000	words
   1 416	000	it
   1 40	candidates	and
   1 4-letter	spelling	variants
   1 4	was	obtained
   1 4	the	main
   1 4	the	fite
   1 4	section	5
   1 4	length	factor
   1 4	len	tw
   1 4	frequency	lists
   1 4	and	5
   1 4	5	the
   1 4	5	million
   1 4	5	like
   1 4	5	forms
   1 4	4	the
   1 4	4	length
   1 4	3	relative
   1 4	3	in
   1 4	3	a
   1 4	2	we
   1 4	2	frequency
   1 4	2	and
   1 4	2	4
   1 4	1	however
   1 4	1	frequency
   1 386	000	words
   1 361	for	finnish
   1 353	with	respect
   1 35	000	documents
   1 339	for	spanish
   1 329	words	to
   1 3--on	each	web
   1 3	were	downloaded
   1 3	we	define
   1 3	table	i
   1 3	see	section
   1 3	research	problems
   1 3	relative	frequency
   1 3	let	tw
   1 3	let	sw
   1 3	length	criterion
   1 3	in	three
   1 3	in	pirkola
   1 3	if	the
   1 3	gives	its
   1 3	dfengweb	biosyntesis
   1 3	by	the
   1 3	biosyntesis	its
   1 3	and	len
   1 3	and	later
   1 3	a	source
   1 26	gb	the
   1 26	for	both
   1 25	the	rule
   1 25	100	191/214
   1 2447	0	2393
   1 2393	but	systematic
   1 214	89	25
   1 2006	we	presented
   1 2005	we	studied
   1 2005	we	showed
   1 2005	the	data
   1 2005	la	times
   1 2005	inquery	is
   1 2005	in	the
   1 2004	was	modified
   1 2004	topics	in
   1 2004	the	oov
   1 2004	indirect	translation
   1 2004	data	hersh
   1 2004	both	developed
   1 2004	and	zhang
   1 2003	who	explored
   1 2003	we	studied
   1 2003	we	generated
   1 2003	this	string
   1 2003	the	generated
   1 2003	the	dictionary
   1 2003	oov	word
   1 2003	is	discussed
   1 2003	however	focusing
   1 2003	as	well
   1 2003	a	transformation
   1 2001	used	characterbased
   1 2001	lehtokangas	et
   1 2000	the	keys
   1 2000	larkey	and
   1 2000	gollins	and
   1 2000	employed	a
   1 20	documents	map
   1 20	as	a
   1 2	we	use
   1 2	we	denote
   1 2	was	very
   1 2	was	used
   1 2	was	determined
   1 2	very	often
   1 2	trt	transformation
   1 2	to	the
   1 2	this	means
   1 2	the	relative
   1 2	presents	the
   1 2	outperformed	conventional
   1 2	or	the
   1 2	in	the
   1 2	if	there
   1 2	frequency	pattern
   1 2	for	the
   1 2	five	best
   1 2	finnish-germanenglish	and
   1 2	findings	the
   1 2	findings	table
   1 2	engweb	spaweb
   1 2	clir	effectiveness
   1 2	are	used
   1 2	are	appropriate
   1 2	applied	in
   1 2	and	r
   1 2	and	7
   1 2	and	4
   1 2	and	3
   1 2	all	translations
   1 2	a	list
   1 2	5	1
   1 2	4	4
   1 2	26	gb
   1 2	2	for
   1 2	2	findings
   1 2	1	were
   1 2	1	the
   1 2	1	methods
   1 1999	brown	et
   1 1998	and	sperer
   1 1990	translation	probabilities
   1 1980	the	wilcoxon
   1 191/214	examples	of
   1 191	214	89
   1 109	in	addition
   1 100	target	language
   1 100	retrieval	effectiveness
   1 100	in	all
   1 100	191/214	examples
   1 10	using	the
   1 10	true	if
   1 10	translation	equivalents
   1 10	to	yield
   1 10	source	words
   1 10	see	section
   1 10	native	spanish
   1 10	native	oov
   1 10	languages	and
   1 10	for	the
   1 10	false	otherwise
   1 10	engweb	yields
   1 10	are	used
   1 10	and	a
   1 1	we	considered
   1 1	two	best
   1 1	training	and
   1 1	to	2
   1 1	the	rest
   1 1	the	frequency
   1 1	the	fite-trt
   1 1	the	boolean
   1 1	presents	the
   1 1	methods	and
   1 1	let	twi
   1 1	let	sl
   1 1	introduction	out-of-vocabulary
   1 1	indicate	the
   1 1	indicate	that
   1 1	however	the
   1 1	frequency	data
   1 1	fite-trt	effectiveness
   1 1	finnish-english/collection	2
